"Participant","Trial","Condition","Time","DesiredResponse","ActualResponse","Angle","CorrectResponse"
"sub26",29,"2_4_4_2_180Y0.pct",1098,"Same","Same",0,"Correct"
"sub26",30,"R3_4_3_2_90Y0.pct",1270,"Different","Different",0,"Correct"
"sub26",31,"3_3_4_2_0Y150.pct",5922,"Same","Same",150,"Correct"
"sub26",32,"R3_3_4_2_0Y100.pct",2646,"Different","Different",100,"Correct"
"sub26",33,"3_3_3_3_180Y50.pct",1991,"Same","Same",50,"Correct"
"sub26",34,"3_3_4_2_0Y100.pct",2531,"Same","Same",100,"Correct"
"sub26",35,"3_4_4_3_180Y150.pct",5373,"Same","Same",150,"Correct"
"sub26",36,"R3_3_3_3_180Y0.pct",1135,"Different","Different",0,"Correct"
"sub26",37,"3_4_3_3_180Y100.pct",NA,"Same","[N/A]",100,"Incorrect"
"sub26",38,"R3_3_3_3_180Y150.pct",3467,"Different","Different",150,"Correct"
"sub26",39,"3_4_3_3_180Y0.pct",1002,"Same","Same",0,"Correct"
"sub26",40,"R3_3_3_3_90Y50.pct",1190,"Different","Different",50,"Correct"
"sub26",41,"2_4_4_3_90Y150.pct",2782,"Same","Same",150,"Correct"
"sub26",42,"R3_4_3_3_180Y0.pct",1142,"Different","Different",0,"Correct"
"sub26",43,"3_3_3_3_180Y100.pct",3661,"Same","Different",100,"Incorrect"
"sub26",44,"R2_3_4_2_90Y150.pct",2262,"Different","Different",150,"Correct"
"sub26",45,"R2_3_3_2_0Y50.pct",1345,"Different","Different",50,"Correct"
"sub26",46,"R2_3_4_2_90Y100.pct",2639,"Different","Different",100,"Correct"
"sub26",47,"3_4_4_3_180Y0.pct",1259,"Same","Same",0,"Correct"
"sub26",48,"3_4_4_3_180Y50.pct",1359,"Same","Same",50,"Correct"
"sub26",49,"R2_4_4_2_0Y100.pct",2689,"Different","Different",100,"Correct"
"sub26",50,"R2_3_3_2_0Y150.pct",1417,"Different","Different",150,"Correct"
"sub26",51,"3_3_4_2_0Y0.pct",1144,"Same","Same",0,"Correct"
"sub26",52,"R2_4_4_3_90Y0.pct",1087,"Different","Different",0,"Correct"
"sub26",53,"3_4_4_3_180Y100.pct",2620,"Same","Same",100,"Correct"
"sub26",54,"R2_4_4_2_180Y50.pct",1046,"Different","Different",50,"Correct"
"sub26",55,"3_3_3_2_0Y150.pct",3141,"Same","Same",150,"Correct"
"sub26",56,"2_4_4_2_0Y50.pct",1153,"Same","Same",50,"Correct"
"sub26",57,"R2_4_4_2_0Y150.pct",2143,"Different","Different",150,"Correct"
"sub26",58,"R3_4_3_2_90Y100.pct",1324,"Different","Different",100,"Correct"
"sub26",59,"2_3_4_2_90Y150.pct",1536,"Same","Same",150,"Correct"
"sub26",60,"3_4_3_2_90Y100.pct",2958,"Same","Same",100,"Correct"
"sub26",61,"2_4_4_3_90Y0.pct",1143,"Same","Same",0,"Correct"
"sub26",62,"R2_4_4_2_180Y0.pct",1637,"Different","Different",0,"Correct"
"sub26",63,"R2_4_4_3_90Y50.pct",1783,"Different","Different",50,"Correct"
"sub26",64,"2_4_4_3_90Y50.pct",2652,"Same","Same",50,"Correct"
"sub26",65,"R2_4_4_2_180Y150.pct",3243,"Different","Different",150,"Correct"
"sub26",66,"3_3_3_3_90Y0.pct",1135,"Same","Same",0,"Correct"
"sub26",67,"3_3_3_3_180Y150.pct",4616,"Same","Same",150,"Correct"
"sub26",68,"R3_3_3_3_90Y0.pct",918,"Different","Different",0,"Correct"
"sub26",69,"R3_3_3_2_0Y50.pct",1878,"Different","Different",50,"Correct"
"sub26",70,"2_4_4_2_180Y50.pct",1621,"Same","Same",50,"Correct"
"sub26",71,"2_4_4_2_0Y100.pct",1296,"Same","Same",100,"Correct"
"sub26",72,"R3_3_3_2_0Y100.pct",2889,"Different","Different",100,"Correct"
"sub26",73,"2_3_4_2_90Y100.pct",1843,"Same","Same",100,"Correct"
"sub26",74,"R3_3_3_3_180Y100.pct",1910,"Different","Different",100,"Correct"
"sub26",75,"3_3_3_3_90Y150.pct",3006,"Same","Same",150,"Correct"
"sub26",76,"R3_3_4_2_0Y0.pct",2883,"Different","Different",0,"Correct"
"sub26",77,"3_3_3_2_0Y0.pct",2266,"Same","Same",0,"Correct"
"sub26",78,"3_3_3_2_0Y50.pct",1857,"Same","Same",50,"Correct"
"sub26",79,"R3_3_3_3_180Y50.pct",1112,"Different","Different",50,"Correct"
"sub26",80,"R3_3_3_3_90Y150.pct",3257,"Different","Same",150,"Incorrect"
"sub26",81,"R3_4_4_3_180Y50.pct",3586,"Different","Different",50,"Correct"
"sub26",82,"2_3_4_2_90Y0.pct",910,"Same","Same",0,"Correct"
"sub26",83,"R3_3_4_2_0Y150.pct",2143,"Different","Different",150,"Correct"
"sub26",84,"3_3_4_2_0Y50.pct",1883,"Same","Same",50,"Correct"
"sub26",85,"2_4_4_2_180Y100.pct",2350,"Same","Same",100,"Correct"
"sub26",86,"R3_4_4_3_180Y0.pct",2164,"Different","Different",0,"Correct"
"sub26",87,"3_4_3_3_180Y150.pct",2962,"Same","Same",150,"Correct"
"sub26",88,"R3_4_4_3_180Y100.pct",2992,"Different","Different",100,"Correct"
"sub26",89,"R2_3_3_2_0Y100.pct",2776,"Different","Different",100,"Correct"
"sub26",90,"2_3_3_2_0Y50.pct",1129,"Same","Same",50,"Correct"
"sub26",91,"2_4_4_2_0Y0.pct",923,"Same","Same",0,"Correct"
"sub26",92,"3_4_3_2_90Y150.pct",5046,"Same","Same",150,"Correct"
"sub26",93,"R2_4_4_3_90Y150.pct",1785,"Different","Different",150,"Correct"
"sub26",94,"R3_4_3_2_90Y50.pct",1071,"Different","Different",50,"Correct"
"sub26",95,"2_3_3_2_0Y100.pct",1154,"Same","Same",100,"Correct"
"sub26",96,"R3_3_3_2_0Y0.pct",3520,"Different","Different",0,"Correct"
"sub27",1,"R2_3_3_2_0Y0.pct",2823,"Different","Same",0,"Incorrect"
"sub27",2,"R3_4_3_2_90Y150.pct",4421,"Different","Same",150,"Incorrect"
"sub27",3,"2_4_4_2_0Y150.pct",NA,"Same","[N/A]",150,"Incorrect"
"sub27",4,"3_3_3_2_0Y100.pct",3352,"Same","Same",100,"Correct"
"sub27",5,"3_3_3_3_90Y50.pct",2924,"Same","Same",50,"Correct"
"sub27",6,"R2_4_4_2_0Y50.pct",2554,"Different","Different",50,"Correct"
"sub27",7,"R3_3_3_3_90Y100.pct",3720,"Different","Same",100,"Incorrect"
"sub27",8,"2_3_3_2_0Y0.pct",1636,"Same","Same",0,"Correct"
"sub27",9,"R3_4_3_3_180Y150.pct",3279,"Different","Different",150,"Correct"
"sub27",10,"2_4_4_2_180Y150.pct",2454,"Same","Same",150,"Correct"
"sub27",11,"R3_3_4_2_0Y50.pct",2192,"Different","Different",50,"Correct"
"sub27",12,"R2_3_4_2_90Y0.pct",2157,"Different","Different",0,"Correct"
"sub27",13,"3_3_3_3_180Y0.pct",1655,"Same","Same",0,"Correct"
"sub27",14,"R3_4_3_3_180Y100.pct",2831,"Different","Different",100,"Correct"
"sub27",15,"2_4_4_3_90Y100.pct",2906,"Same","Same",100,"Correct"
"sub27",16,"3_4_3_2_90Y50.pct",2042,"Same","Same",50,"Correct"
"sub27",17,"R2_4_4_3_90Y100.pct",2314,"Different","Same",100,"Incorrect"
"sub27",18,"2_3_3_2_0Y150.pct",2026,"Same","Same",150,"Correct"
"sub27",19,"R2_3_4_2_90Y50.pct",2635,"Different","Different",50,"Correct"
"sub27",20,"2_3_4_2_90Y50.pct",2094,"Same","Same",50,"Correct"
"sub27",21,"R2_4_4_2_180Y100.pct",1900,"Different","Same",100,"Incorrect"
"sub27",22,"R2_4_4_2_0Y0.pct",1890,"Different","Different",0,"Correct"
"sub27",23,"3_4_3_2_90Y0.pct",2232,"Same","Same",0,"Correct"
"sub27",24,"R3_3_3_2_0Y150.pct",2141,"Different","Same",150,"Incorrect"
"sub27",25,"R3_4_4_3_180Y150.pct",4082,"Different","Different",150,"Correct"
"sub27",26,"R3_4_3_3_180Y50.pct",4081,"Different","Different",50,"Correct"
"sub27",27,"3_4_3_3_180Y50.pct",3277,"Same","Same",50,"Correct"
"sub27",28,"3_3_3_3_90Y100.pct",3553,"Same","Same",100,"Correct"
"sub27",29,"2_4_4_2_180Y0.pct",1597,"Same","Same",0,"Correct"
"sub27",30,"R3_4_3_2_90Y0.pct",1991,"Different","Different",0,"Correct"
"sub27",31,"3_3_4_2_0Y150.pct",3211,"Same","Different",150,"Incorrect"
"sub27",32,"R3_3_4_2_0Y100.pct",2614,"Different","Different",100,"Correct"
"sub27",33,"3_3_3_3_180Y50.pct",2808,"Same","Same",50,"Correct"
"sub27",34,"3_3_4_2_0Y100.pct",2947,"Same","Same",100,"Correct"
"sub27",35,"3_4_4_3_180Y150.pct",3672,"Same","Same",150,"Correct"
"sub27",36,"R3_3_3_3_180Y0.pct",2385,"Different","Different",0,"Correct"
"sub27",37,"3_4_3_3_180Y100.pct",2620,"Same","Different",100,"Incorrect"
"sub27",38,"R3_3_3_3_180Y150.pct",2477,"Different","Same",150,"Incorrect"
"sub27",39,"3_4_3_3_180Y0.pct",1335,"Same","Same",0,"Correct"
"sub27",40,"R3_3_3_3_90Y50.pct",2004,"Different","Different",50,"Correct"
"sub27",41,"2_4_4_3_90Y150.pct",2670,"Same","Different",150,"Incorrect"
"sub27",42,"R3_4_3_3_180Y0.pct",1719,"Different","Different",0,"Correct"
"sub27",43,"3_3_3_3_180Y100.pct",2510,"Same","Same",100,"Correct"
"sub27",44,"R2_3_4_2_90Y150.pct",3084,"Different","Same",150,"Incorrect"
"sub27",45,"R2_3_3_2_0Y50.pct",2660,"Different","Different",50,"Correct"
"sub27",46,"R2_3_4_2_90Y100.pct",2332,"Different","Same",100,"Incorrect"
"sub27",47,"3_4_4_3_180Y0.pct",1339,"Same","Same",0,"Correct"
"sub27",48,"3_4_4_3_180Y50.pct",3543,"Same","Same",50,"Correct"
"sub27",49,"R2_4_4_2_0Y100.pct",2486,"Different","Different",100,"Correct"
"sub27",50,"R2_3_3_2_0Y150.pct",3121,"Different","Same",150,"Incorrect"
"sub27",51,"3_3_4_2_0Y0.pct",2576,"Same","Same",0,"Correct"
"sub27",52,"R2_4_4_3_90Y0.pct",2043,"Different","Different",0,"Correct"
"sub27",53,"3_4_4_3_180Y100.pct",2597,"Same","Same",100,"Correct"
"sub27",54,"R2_4_4_2_180Y50.pct",2214,"Different","Different",50,"Correct"
"sub27",55,"3_3_3_2_0Y150.pct",4538,"Same","Different",150,"Incorrect"
"sub27",56,"2_4_4_2_0Y50.pct",1743,"Same","Same",50,"Correct"
"sub27",57,"R2_4_4_2_0Y150.pct",2492,"Different","Different",150,"Correct"
"sub27",58,"R3_4_3_2_90Y100.pct",2987,"Different","Different",100,"Correct"
"sub27",59,"2_3_4_2_90Y150.pct",3888,"Same","Same",150,"Correct"
"sub27",60,"3_4_3_2_90Y100.pct",1863,"Same","Same",100,"Correct"
"sub27",61,"2_4_4_3_90Y0.pct",1958,"Same","Same",0,"Correct"
"sub27",62,"R2_4_4_2_180Y0.pct",1930,"Different","Different",0,"Correct"
"sub27",63,"R2_4_4_3_90Y50.pct",2752,"Different","Different",50,"Correct"
"sub27",64,"2_4_4_3_90Y50.pct",2765,"Same","Same",50,"Correct"
"sub27",65,"R2_4_4_2_180Y150.pct",2730,"Different","Different",150,"Correct"
"sub27",66,"3_3_3_3_90Y0.pct",2033,"Same","Same",0,"Correct"
"sub27",67,"3_3_3_3_180Y150.pct",2257,"Same","Same",150,"Correct"
"sub27",68,"R3_3_3_3_90Y0.pct",1610,"Different","Different",0,"Correct"
"sub27",69,"R3_3_3_2_0Y50.pct",2237,"Different","Different",50,"Correct"
"sub27",70,"2_4_4_2_180Y50.pct",1382,"Same","Same",50,"Correct"
"sub27",71,"2_4_4_2_0Y100.pct",1880,"Same","Same",100,"Correct"
"sub27",72,"R3_3_3_2_0Y100.pct",2608,"Different","Different",100,"Correct"
"sub27",73,"2_3_4_2_90Y100.pct",2237,"Same","Same",100,"Correct"
"sub27",74,"R3_3_3_3_180Y100.pct",2550,"Different","Different",100,"Correct"
"sub27",75,"3_3_3_3_90Y150.pct",1836,"Same","Same",150,"Correct"
"sub27",76,"R3_3_4_2_0Y0.pct",4357,"Different","Same",0,"Incorrect"
"sub27",77,"3_3_3_2_0Y0.pct",4009,"Same","Same",0,"Correct"
"sub27",78,"3_3_3_2_0Y50.pct",3052,"Same","Different",50,"Incorrect"
"sub27",79,"R3_3_3_3_180Y50.pct",3036,"Different","Different",50,"Correct"
"sub27",80,"R3_3_3_3_90Y150.pct",3670,"Different","Same",150,"Incorrect"
"sub27",81,"R3_4_4_3_180Y50.pct",3559,"Different","Different",50,"Correct"
"sub27",82,"2_3_4_2_90Y0.pct",1932,"Same","Same",0,"Correct"
"sub27",83,"R3_3_4_2_0Y150.pct",3145,"Different","Different",150,"Correct"
"sub27",84,"3_3_4_2_0Y50.pct",3110,"Same","Different",50,"Incorrect"
"sub27",85,"2_4_4_2_180Y100.pct",2460,"Same","Same",100,"Correct"
"sub27",86,"R3_4_4_3_180Y0.pct",1749,"Different","Different",0,"Correct"
"sub27",87,"3_4_3_3_180Y150.pct",3555,"Same","Same",150,"Correct"
"sub27",88,"R3_4_4_3_180Y100.pct",2776,"Different","Different",100,"Correct"
"sub27",89,"R2_3_3_2_0Y100.pct",3262,"Different","Same",100,"Incorrect"
"sub27",90,"2_3_3_2_0Y50.pct",2500,"Same","Same",50,"Correct"
"sub27",91,"2_4_4_2_0Y0.pct",1745,"Same","Same",0,"Correct"
"sub27",92,"3_4_3_2_90Y150.pct",4526,"Same","Different",150,"Incorrect"
"sub27",93,"R2_4_4_3_90Y150.pct",2773,"Different","Same",150,"Incorrect"
"sub27",94,"R3_4_3_2_90Y50.pct",2008,"Different","Different",50,"Correct"
"sub27",95,"2_3_3_2_0Y100.pct",2477,"Same","Same",100,"Correct"
"sub27",96,"R3_3_3_2_0Y0.pct",2083,"Different","Different",0,"Correct"
"sub28",1,"R2_3_3_2_0Y0.pct",1894,"Different","Different",0,"Correct"
"sub28",2,"R3_4_3_2_90Y150.pct",3015,"Different","Different",150,"Correct"
"sub28",3,"2_4_4_2_0Y150.pct",2359,"Same","Same",150,"Correct"
"sub28",4,"3_3_3_2_0Y100.pct",1638,"Same","Different",100,"Incorrect"
"sub28",5,"3_3_3_3_90Y50.pct",2807,"Same","Same",50,"Correct"
"sub28",6,"R2_4_4_2_0Y50.pct",3106,"Different","Different",50,"Correct"
"sub28",7,"R3_3_3_3_90Y100.pct",2361,"Different","Different",100,"Correct"
"sub28",8,"2_3_3_2_0Y0.pct",1200,"Same","Same",0,"Correct"
"sub28",9,"R3_4_3_3_180Y150.pct",4306,"Different","Different",150,"Correct"
"sub28",10,"2_4_4_2_180Y150.pct",3367,"Same","Same",150,"Correct"
"sub28",11,"R3_3_4_2_0Y50.pct",1996,"Different","Same",50,"Incorrect"
"sub28",12,"R2_3_4_2_90Y0.pct",1177,"Different","Different",0,"Correct"
"sub28",13,"3_3_3_3_180Y0.pct",1342,"Same","Same",0,"Correct"
"sub28",14,"R3_4_3_3_180Y100.pct",4265,"Different","Different",100,"Correct"
"sub28",15,"2_4_4_3_90Y100.pct",2960,"Same","Same",100,"Correct"
"sub28",16,"3_4_3_2_90Y50.pct",2364,"Same","Same",50,"Correct"
"sub28",17,"R2_4_4_3_90Y100.pct",3866,"Different","Different",100,"Correct"
"sub28",18,"2_3_3_2_0Y150.pct",2771,"Same","Same",150,"Correct"
"sub28",19,"R2_3_4_2_90Y50.pct",2055,"Different","Different",50,"Correct"
"sub28",20,"2_3_4_2_90Y50.pct",1912,"Same","Same",50,"Correct"
"sub28",21,"R2_4_4_2_180Y100.pct",2077,"Different","Different",100,"Correct"
"sub28",22,"R2_4_4_2_0Y0.pct",1908,"Different","Different",0,"Correct"
"sub28",23,"3_4_3_2_90Y0.pct",1010,"Same","Same",0,"Correct"
"sub28",24,"R3_3_3_2_0Y150.pct",6103,"Different","Different",150,"Correct"
"sub28",25,"R3_4_4_3_180Y150.pct",2188,"Different","Different",150,"Correct"
"sub28",26,"R3_4_3_3_180Y50.pct",4082,"Different","Different",50,"Correct"
"sub28",27,"3_4_3_3_180Y50.pct",5328,"Same","Different",50,"Incorrect"
"sub28",28,"3_3_3_3_90Y100.pct",2839,"Same","Same",100,"Correct"
"sub28",29,"2_4_4_2_180Y0.pct",1367,"Same","Same",0,"Correct"
"sub28",30,"R3_4_3_2_90Y0.pct",2381,"Different","Different",0,"Correct"
"sub28",31,"3_3_4_2_0Y150.pct",3160,"Same","Same",150,"Correct"
"sub28",32,"R3_3_4_2_0Y100.pct",6668,"Different","Different",100,"Correct"
"sub28",33,"3_3_3_3_180Y50.pct",2813,"Same","Same",50,"Correct"
"sub28",34,"3_3_4_2_0Y100.pct",6993,"Same","Same",100,"Correct"
"sub28",35,"3_4_4_3_180Y150.pct",4764,"Same","Same",150,"Correct"
"sub28",36,"R3_3_3_3_180Y0.pct",2296,"Different","Different",0,"Correct"
"sub28",37,"3_4_3_3_180Y100.pct",2840,"Same","Same",100,"Correct"
"sub28",38,"R3_3_3_3_180Y150.pct",3265,"Different","Different",150,"Correct"
"sub28",39,"3_4_3_3_180Y0.pct",1578,"Same","Same",0,"Correct"
"sub28",40,"R3_3_3_3_90Y50.pct",1789,"Different","Different",50,"Correct"
"sub28",41,"2_4_4_3_90Y150.pct",2976,"Same","Same",150,"Correct"
"sub28",42,"R3_4_3_3_180Y0.pct",2221,"Different","Different",0,"Correct"
"sub28",43,"3_3_3_3_180Y100.pct",3607,"Same","Same",100,"Correct"
"sub28",44,"R2_3_4_2_90Y150.pct",2818,"Different","Different",150,"Correct"
"sub28",45,"R2_3_3_2_0Y50.pct",2246,"Different","Different",50,"Correct"
"sub28",46,"R2_3_4_2_90Y100.pct",2182,"Different","Different",100,"Correct"
"sub28",47,"3_4_4_3_180Y0.pct",1088,"Same","Same",0,"Correct"
"sub28",48,"3_4_4_3_180Y50.pct",1890,"Same","Same",50,"Correct"
"sub28",49,"R2_4_4_2_0Y100.pct",2124,"Different","Different",100,"Correct"
"sub28",50,"R2_3_3_2_0Y150.pct",1914,"Different","Different",150,"Correct"
"sub28",51,"3_3_4_2_0Y0.pct",888,"Same","Same",0,"Correct"
"sub28",52,"R2_4_4_3_90Y0.pct",1152,"Different","Different",0,"Correct"
"sub28",53,"3_4_4_3_180Y100.pct",2558,"Same","Same",100,"Correct"
"sub28",54,"R2_4_4_2_180Y50.pct",1080,"Different","Different",50,"Correct"
"sub28",55,"3_3_3_2_0Y150.pct",4682,"Same","Different",150,"Incorrect"
"sub28",56,"2_4_4_2_0Y50.pct",1176,"Same","Same",50,"Correct"
"sub28",57,"R2_4_4_2_0Y150.pct",1097,"Different","Different",150,"Correct"
"sub28",58,"R3_4_3_2_90Y100.pct",3443,"Different","Different",100,"Correct"
"sub28",59,"2_3_4_2_90Y150.pct",1972,"Same","Same",150,"Correct"
"sub28",60,"3_4_3_2_90Y100.pct",2720,"Same","Same",100,"Correct"
"sub28",61,"2_4_4_3_90Y0.pct",885,"Same","Same",0,"Correct"
"sub28",62,"R2_4_4_2_180Y0.pct",2565,"Different","Different",0,"Correct"
"sub28",63,"R2_4_4_3_90Y50.pct",1177,"Different","Different",50,"Correct"
"sub28",64,"2_4_4_3_90Y50.pct",1600,"Same","Same",50,"Correct"
"sub28",65,"R2_4_4_2_180Y150.pct",1992,"Different","Same",150,"Incorrect"
"sub28",66,"3_3_3_3_90Y0.pct",1019,"Same","Same",0,"Correct"
"sub28",67,"3_3_3_3_180Y150.pct",1767,"Same","Same",150,"Correct"
"sub28",68,"R3_3_3_3_90Y0.pct",843,"Different","Different",0,"Correct"
"sub28",69,"R3_3_3_2_0Y50.pct",1638,"Different","Different",50,"Correct"
"sub28",70,"2_4_4_2_180Y50.pct",989,"Same","Same",50,"Correct"
"sub28",71,"2_4_4_2_0Y100.pct",1304,"Same","Same",100,"Correct"
"sub28",72,"R3_3_3_2_0Y100.pct",1713,"Different","Different",100,"Correct"
"sub28",73,"2_3_4_2_90Y100.pct",1262,"Same","Same",100,"Correct"
"sub28",74,"R3_3_3_3_180Y100.pct",1262,"Different","Different",100,"Correct"
"sub28",75,"3_3_3_3_90Y150.pct",1510,"Same","Same",150,"Correct"
"sub28",76,"R3_3_4_2_0Y0.pct",2372,"Different","Different",0,"Correct"
"sub28",77,"3_3_3_2_0Y0.pct",2399,"Same","Same",0,"Correct"
"sub28",78,"3_3_3_2_0Y50.pct",3835,"Same","Same",50,"Correct"
"sub28",79,"R3_3_3_3_180Y50.pct",1236,"Different","Different",50,"Correct"
"sub28",80,"R3_3_3_3_90Y150.pct",2814,"Different","Different",150,"Correct"
"sub28",81,"R3_4_4_3_180Y50.pct",3954,"Different","Different",50,"Correct"
"sub28",82,"2_3_4_2_90Y0.pct",784,"Same","Same",0,"Correct"
"sub28",83,"R3_3_4_2_0Y150.pct",3212,"Different","Different",150,"Correct"
"sub28",84,"3_3_4_2_0Y50.pct",6181,"Same","Same",50,"Correct"
"sub28",85,"2_4_4_2_180Y100.pct",3873,"Same","Same",100,"Correct"
"sub28",86,"R3_4_4_3_180Y0.pct",3169,"Different","Different",0,"Correct"
"sub28",87,"3_4_3_3_180Y150.pct",3204,"Same","Same",150,"Correct"
"sub28",88,"R3_4_4_3_180Y100.pct",2840,"Different","Different",100,"Correct"
"sub28",89,"R2_3_3_2_0Y100.pct",1667,"Different","Different",100,"Correct"
"sub28",90,"2_3_3_2_0Y50.pct",1338,"Same","Same",50,"Correct"
"sub28",91,"2_4_4_2_0Y0.pct",733,"Same","Same",0,"Correct"
"sub28",92,"3_4_3_2_90Y150.pct",2541,"Same","Same",150,"Correct"
"sub28",93,"R2_4_4_3_90Y150.pct",3392,"Different","Same",150,"Incorrect"
"sub28",94,"R3_4_3_2_90Y50.pct",1940,"Different","Different",50,"Correct"
"sub28",95,"2_3_3_2_0Y100.pct",1740,"Same","Same",100,"Correct"
"sub28",96,"R3_3_3_2_0Y0.pct",4048,"Different","Different",0,"Correct"
"sub29",1,"R2_3_3_2_0Y0.pct",1184,"Different","Same",0,"Incorrect"
"sub29",2,"R3_4_3_2_90Y150.pct",3699,"Different","Different",150,"Correct"
"sub29",3,"2_4_4_2_0Y150.pct",2080,"Same","Same",150,"Correct"
"sub29",4,"3_3_3_2_0Y100.pct",2437,"Same","Same",100,"Correct"
"sub29",5,"3_3_3_3_90Y50.pct",1744,"Same","Same",50,"Correct"
"sub29",6,"R2_4_4_2_0Y50.pct",5516,"Different","Different",50,"Correct"
"sub29",7,"R3_3_3_3_90Y100.pct",2919,"Different","Different",100,"Correct"
"sub29",8,"2_3_3_2_0Y0.pct",1161,"Same","Same",0,"Correct"
"sub29",9,"R3_4_3_3_180Y150.pct",2892,"Different","Same",150,"Incorrect"
"sub29",10,"2_4_4_2_180Y150.pct",3100,"Same","Same",150,"Correct"
"sub29",11,"R3_3_4_2_0Y50.pct",NA,"Different","[N/A]",50,"Incorrect"
"sub29",12,"R2_3_4_2_90Y0.pct",2464,"Different","Same",0,"Incorrect"
"sub29",13,"3_3_3_3_180Y0.pct",1591,"Same","Same",0,"Correct"
"sub29",14,"R3_4_3_3_180Y100.pct",2040,"Different","Different",100,"Correct"
"sub29",15,"2_4_4_3_90Y100.pct",3884,"Same","Different",100,"Incorrect"
"sub29",16,"3_4_3_2_90Y50.pct",3092,"Same","Same",50,"Correct"
"sub29",17,"R2_4_4_3_90Y100.pct",NA,"Different","[N/A]",100,"Incorrect"
"sub29",18,"2_3_3_2_0Y150.pct",2211,"Same","Same",150,"Correct"
"sub29",19,"R2_3_4_2_90Y50.pct",2573,"Different","Different",50,"Correct"
"sub29",20,"2_3_4_2_90Y50.pct",1678,"Same","Same",50,"Correct"
"sub29",21,"R2_4_4_2_180Y100.pct",2202,"Different","Different",100,"Correct"
"sub29",22,"R2_4_4_2_0Y0.pct",NA,"Different","[N/A]",0,"Incorrect"
"sub29",23,"3_4_3_2_90Y0.pct",35,"Same","Different",0,"Incorrect"
"sub29",24,"R3_3_3_2_0Y150.pct",6246,"Different","Different",150,"Correct"
"sub29",25,"R3_4_4_3_180Y150.pct",7099,"Different","Different",150,"Correct"
"sub29",26,"R3_4_3_3_180Y50.pct",2288,"Different","Different",50,"Correct"
"sub29",27,"3_4_3_3_180Y50.pct",2742,"Same","Same",50,"Correct"
"sub29",28,"3_3_3_3_90Y100.pct",4906,"Same","Same",100,"Correct"
"sub29",29,"2_4_4_2_180Y0.pct",1364,"Same","Same",0,"Correct"
"sub29",30,"R3_4_3_2_90Y0.pct",6054,"Different","Different",0,"Correct"
"sub29",31,"3_3_4_2_0Y150.pct",5458,"Same","Same",150,"Correct"
"sub29",32,"R3_3_4_2_0Y100.pct",3912,"Different","Different",100,"Correct"
"sub29",33,"3_3_3_3_180Y50.pct",5208,"Same","Same",50,"Correct"
"sub29",34,"3_3_4_2_0Y100.pct",4483,"Same","Same",100,"Correct"
"sub29",35,"3_4_4_3_180Y150.pct",2828,"Same","Different",150,"Incorrect"
"sub29",36,"R3_3_3_3_180Y0.pct",5711,"Different","Different",0,"Correct"
"sub29",37,"3_4_3_3_180Y100.pct",4133,"Same","Different",100,"Incorrect"
"sub29",38,"R3_3_3_3_180Y150.pct",4201,"Different","Different",150,"Correct"
"sub29",39,"3_4_3_3_180Y0.pct",1956,"Same","Same",0,"Correct"
"sub29",40,"R3_3_3_3_90Y50.pct",1458,"Different","Different",50,"Correct"
"sub29",41,"2_4_4_3_90Y150.pct",NA,"Same","[N/A]",150,"Incorrect"
"sub29",42,"R3_4_3_3_180Y0.pct",2707,"Different","Different",0,"Correct"
"sub29",43,"3_3_3_3_180Y100.pct",NA,"Same","[N/A]",100,"Incorrect"
"sub29",44,"R2_3_4_2_90Y150.pct",4129,"Different","Different",150,"Correct"
"sub29",45,"R2_3_3_2_0Y50.pct",1464,"Different","Different",50,"Correct"
"sub29",46,"R2_3_4_2_90Y100.pct",3237,"Different","Same",100,"Incorrect"
"sub29",47,"3_4_4_3_180Y0.pct",1057,"Same","Same",0,"Correct"
"sub29",48,"3_4_4_3_180Y50.pct",2522,"Same","Same",50,"Correct"
"sub29",49,"R2_4_4_2_0Y100.pct",2743,"Different","Different",100,"Correct"
"sub29",50,"R2_3_3_2_0Y150.pct",3251,"Different","Different",150,"Correct"
"sub29",51,"3_3_4_2_0Y0.pct",2200,"Same","Same",0,"Correct"
"sub29",52,"R2_4_4_3_90Y0.pct",1877,"Different","Different",0,"Correct"
"sub29",53,"3_4_4_3_180Y100.pct",5355,"Same","Same",100,"Correct"
"sub29",54,"R2_4_4_2_180Y50.pct",1396,"Different","Different",50,"Correct"
"sub29",55,"3_3_3_2_0Y150.pct",4718,"Same","Same",150,"Correct"
"sub29",56,"2_4_4_2_0Y50.pct",1163,"Same","Same",50,"Correct"
"sub29",57,"R2_4_4_2_0Y150.pct",1340,"Different","Different",150,"Correct"
"sub29",58,"R3_4_3_2_90Y100.pct",4645,"Different","Different",100,"Correct"
"sub29",59,"2_3_4_2_90Y150.pct",1693,"Same","Same",150,"Correct"
"sub29",60,"3_4_3_2_90Y100.pct",5268,"Same","Same",100,"Correct"
"sub29",61,"2_4_4_3_90Y0.pct",943,"Same","Same",0,"Correct"
"sub29",62,"R2_4_4_2_180Y0.pct",2188,"Different","Different",0,"Correct"
"sub29",63,"R2_4_4_3_90Y50.pct",2449,"Different","Different",50,"Correct"
"sub29",64,"2_4_4_3_90Y50.pct",2996,"Same","Same",50,"Correct"
"sub29",65,"R2_4_4_2_180Y150.pct",2230,"Different","Different",150,"Correct"
"sub29",66,"3_3_3_3_90Y0.pct",1288,"Same","Same",0,"Correct"
